condition,seed,tick,collective_phi,joules_per_phi,alive,avg_energy,clustering
FREE,6024,600,0.1205,N/A,12,1000.00,10.71
FREE,6024,700,0.1205,N/A,12,1000.00,10.71
FREE,6024,800,0.1205,N/A,12,1000.00,10.71
FREE,6024,900,0.1205,N/A,12,1000.00,10.71
FREE,6024,1000,0.1205,N/A,12,1000.00,10.71
FREE,6024,1100,0.1205,N/A,12,1000.00,10.71
FREE,6024,1200,0.1205,N/A,12,1000.00,10.71
FREE,6024,1300,0.1205,N/A,12,1000.00,10.71
FREE,6024,1400,0.1205,N/A,12,1000.00,10.71
FREE,6024,1500,0.1205,N/A,12,1000.00,10.71
FREE,6024,1600,0.1205,N/A,12,1000.00,10.71
FREE,6024,1700,0.1205,N/A,12,1000.00,10.71
FREE,6024,1800,0.1205,N/A,12,1000.00,10.71
FREE,6024,1900,0.1205,N/A,12,1000.00,10.71
FREE,6024,2000,0.1205,N/A,12,1000.00,10.71
FREE,6024,2100,0.1205,N/A,12,1000.00,10.71
FREE,6024,2200,0.1205,N/A,12,1000.00,10.71
FREE,6024,2300,0.1205,N/A,12,1000.00,10.71
FREE,6024,2400,0.1205,N/A,12,1000.00,10.71
FREE,6024,2500,0.1205,N/A,12,1000.00,10.71
FREE,6024,2600,0.1205,N/A,12,1000.00,10.71
FREE,6024,2700,0.1205,N/A,12,1000.00,10.71
FREE,6024,2800,0.1205,N/A,12,1000.00,10.71
FREE,6024,2900,0.1205,N/A,12,1000.00,10.71
FREE,6024,3000,0.1205,N/A,12,1000.00,10.71
FREE,6024,3100,0.1205,N/A,12,1000.00,10.71
FREE,6024,3200,0.1205,N/A,12,1000.00,10.71
FREE,6024,3300,0.1205,N/A,12,1000.00,10.71
FREE,6024,3400,0.1205,N/A,12,1000.00,10.71
FREE,6024,3500,0.1205,N/A,12,1000.00,10.71
FREE,6024,3600,0.1205,N/A,12,1000.00,10.71
FREE,6024,3700,0.1205,N/A,12,1000.00,10.71
FREE,6024,3800,0.1205,N/A,12,1000.00,10.71
FREE,6024,3900,0.1205,N/A,12,1000.00,10.71
FREE,6024,4000,0.1205,N/A,12,1000.00,10.71
FREE,6024,4100,0.1205,N/A,12,1000.00,10.71
FREE,6024,4200,0.1205,N/A,12,1000.00,10.71
FREE,6024,4300,0.1205,N/A,12,1000.00,10.71
FREE,6024,4400,0.1205,N/A,12,1000.00,10.71
FREE,6024,4500,0.1205,N/A,12,1000.00,10.71
FREE,6024,4600,0.1205,N/A,12,1000.00,10.71
FREE,6024,4700,0.1205,N/A,12,1000.00,10.71
FREE,6024,4800,0.1205,N/A,12,1000.00,10.71
FREE,6024,4900,0.1205,N/A,12,1000.00,10.71
FREE,6024,5000,0.1205,N/A,12,1000.00,10.71
FREE,6024,5100,0.1205,N/A,12,1000.00,10.71
FREE,6024,5200,0.1205,N/A,12,1000.00,10.71
FREE,6024,5300,0.1205,N/A,12,1000.00,10.71
FREE,6024,5400,0.1205,N/A,12,1000.00,10.71
FREE,6024,5500,0.1205,N/A,12,1000.00,10.71
FREE,6024,5600,0.1205,N/A,12,1000.00,10.71
FREE,6024,5700,0.1205,N/A,12,1000.00,10.71
FREE,6024,5800,0.1205,N/A,12,1000.00,10.71
FREE,6024,5900,0.1205,N/A,12,1000.00,10.71
FREE,6024,6000,0.1205,N/A,12,1000.00,10.71
FREE,6024,6100,0.1205,N/A,12,1000.00,10.71
FREE,6024,6200,0.1205,N/A,12,1000.00,10.71
FREE,6024,6300,0.1205,N/A,12,1000.00,10.71
FREE,6024,6400,0.1205,N/A,12,1000.00,10.71
FREE,6024,6500,0.1205,N/A,12,1000.00,10.71
FREE,6024,6600,0.1205,N/A,12,1000.00,10.71
FREE,6024,6700,0.1205,N/A,12,1000.00,10.71
FREE,6024,6800,0.1205,N/A,12,1000.00,10.71
FREE,6024,6900,0.1205,N/A,12,1000.00,10.71
FREE,6024,7000,0.1205,N/A,12,1000.00,10.71
FREE,6024,7100,0.1205,N/A,12,1000.00,10.71
FREE,6024,7200,0.1205,N/A,12,1000.00,10.71
FREE,6024,7300,0.1205,N/A,12,1000.00,10.71
FREE,6024,7400,0.1205,N/A,12,1000.00,10.71
FREE,6024,7500,0.1205,N/A,12,1000.00,10.71
FREE,6024,7600,0.1205,N/A,12,1000.00,10.71
FREE,6024,7700,0.1205,N/A,12,1000.00,10.71
FREE,6024,7800,0.1205,N/A,12,1000.00,10.71
FREE,6024,7900,0.1205,N/A,12,1000.00,10.71
FREE,6024,8000,0.1205,N/A,12,1000.00,10.71
FREE,6024,8100,0.1205,N/A,12,1000.00,10.71
FREE,6024,8200,0.1205,N/A,12,1000.00,10.71
FREE,6024,8300,0.1205,N/A,12,1000.00,10.71
FREE,6024,8400,0.1205,N/A,12,1000.00,10.71
FREE,6024,8500,0.1205,N/A,12,1000.00,10.71
FREE,6024,8600,0.1205,N/A,12,1000.00,10.71
FREE,6024,8700,0.1205,N/A,12,1000.00,10.71
FREE,6024,8800,0.1205,N/A,12,1000.00,10.71
FREE,6024,8900,0.1205,N/A,12,1000.00,10.71
FREE,6024,9000,0.1205,N/A,12,1000.00,10.71
FREE,6024,9100,0.1205,N/A,12,1000.00,10.71
FREE,6024,9200,0.1205,N/A,12,1000.00,10.71
FREE,6024,9300,0.1205,N/A,12,1000.00,10.71
FREE,6024,9400,0.1205,N/A,12,1000.00,10.71
FREE,6024,9500,0.1205,N/A,12,1000.00,10.71
FREE,6024,9600,0.1205,N/A,12,1000.00,10.71
FREE,6024,9700,0.1205,N/A,12,1000.00,10.71
FREE,6024,9800,0.1205,N/A,12,1000.00,10.71
FREE,6024,9900,0.1205,N/A,12,1000.00,10.71
ENERGY_ONLY,6024,0,0.0946,0.104747,12,199.87,10.71
ENERGY_ONLY,6024,100,0.1169,932.254751,12,187.05,10.71
ENERGY_ONLY,6024,200,0.1156,929.878078,12,174.22,10.71
ENERGY_ONLY,6024,300,0.1143,907.046738,12,161.41,10.71
ENERGY_ONLY,6024,400,0.1129,835.815696,12,148.61,10.71
ENERGY_ONLY,6024,500,0.1113,697.075196,12,135.82,10.71
ENERGY_ONLY,6024,600,0.1094,515.056155,12,123.05,10.71
ENERGY_ONLY,6024,700,0.1067,347.826013,12,110.30,10.71
ENERGY_ONLY,6024,800,0.1028,234.103256,12,97.58,10.71
ENERGY_ONLY,6024,900,0.0975,174.385979,12,84.90,10.71
ENERGY_ONLY,6024,1000,0.0931,994.912443,12,74.47,10.71
ENERGY_ONLY,6024,1100,0.0922,865.580096,12,68.62,10.71
ENERGY_ONLY,6024,1200,0.0913,732.331427,12,62.77,10.71
ENERGY_ONLY,6024,1300,0.0901,604.889208,12,56.94,10.71
ENERGY_ONLY,6024,1400,0.0888,490.509965,12,51.11,10.71
ENERGY_ONLY,6024,1500,0.0871,393.094390,12,45.31,10.71
ENERGY_ONLY,6024,1600,0.0851,313.517534,12,39.52,10.71
ENERGY_ONLY,6024,1700,0.0827,250.559977,12,33.75,10.71
ENERGY_ONLY,6024,1800,0.0798,201.904469,12,28.00,10.71
ENERGY_ONLY,6024,1900,0.0764,164.904093,12,22.29,10.71
ENERGY_ONLY,6024,2000,0.0725,137.053030,12,16.61,10.71
ENERGY_ONLY,6024,2100,0.0683,116.206593,12,10.96,10.71
ENERGY_ONLY,6024,2200,0.0638,100.637043,12,5.36,10.71
ENERGY_ONLY,6024,2300,0.0596,186.434417,12,0.31,10.71
ENERGY_ONLY,6024,2400,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,2500,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,2600,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,2700,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,2800,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,2900,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,3000,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,3100,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,3200,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,3300,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,3400,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,3500,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,3600,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,3700,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,3800,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,3900,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,4000,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,4100,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,4200,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,4300,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,4400,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,4500,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,4600,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,4700,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,4800,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,4900,0.0594,N/A,12,0.08,10.71
ENERGY_ONLY,6024,5000,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,5100,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,5200,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,5300,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,5400,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,5500,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,5600,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,5700,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,5800,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,5900,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,6000,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,6100,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,6200,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,6300,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,6400,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,6500,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,6600,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,6700,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,6800,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,6900,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,7000,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,7100,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,7200,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,7300,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,7400,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,7500,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,7600,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,7700,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,7800,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,7900,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,8000,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,8100,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,8200,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,8300,0.0594,N/A,12,0.03,10.71
ENERGY_ONLY,6024,8400,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,8500,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,8600,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,8700,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,8800,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,8900,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,9000,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,9100,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,9200,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,9300,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,9400,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,9500,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,9600,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,9700,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,9800,0.0593,N/A,12,0.00,10.71
ENERGY_ONLY,6024,9900,0.0593,N/A,12,0.00,10.71
FULL,7021,0,0.0944,0.104746,12,200.00,12.70
FULL,7021,100,0.0966,130.982472,12,167.09,16.22
FULL,7021,200,0.0978,6008.530726,12,167.71,15.04
FULL,7021,300,0.0979,6010.058378,12,167.64,14.40
FULL,7021,400,0.1005,5978.203970,12,167.48,14.28
FULL,7021,500,0.1003,6147.812567,12,167.31,14.24
FULL,7021,600,0.1003,6221.894659,12,167.14,14.16
FULL,7021,700,0.1003,6300.214038,12,166.98,14.06
FULL,7021,800,0.1004,10064.182887,12,166.86,14.01
FULL,7021,900,0.1005,10243.097961,12,166.77,14.00
FULL,7021,1000,0.1005,10430.570138,12,166.67,14.02
FULL,7021,1100,0.1006,10626.629936,12,166.58,14.66
FULL,7021,1200,0.1018,10348.862172,12,166.46,15.93
FULL,7021,1300,0.1025,10560.792118,12,166.33,14.98
FULL,7021,1400,0.1055,11039.277611,12,166.19,12.49
FULL,7021,1500,0.0926,560.825180,12,134.27,13.62
FULL,7021,1600,0.0977,1694.309589,12,134.38,11.89
FULL,7021,1700,0.0979,5510.201101,12,134.48,11.88
FULL,7021,1800,0.0981,5688.938327,12,134.58,11.88
FULL,7021,1900,0.0982,5795.661254,12,134.68,11.89
FULL,7021,2000,0.0984,5907.755556,12,134.77,11.89
FULL,7021,2100,0.0985,6025.314562,12,134.87,11.89
FULL,7021,2200,0.0987,6148.432418,12,134.96,11.89
FULL,7021,2300,0.0988,6277.203649,12,135.05,11.89
FULL,7021,2400,0.0989,6411.722693,12,135.14,11.89
FULL,7021,2500,0.0991,6552.083396,12,135.23,11.89
FULL,7021,2600,0.0992,6698.378488,12,135.31,11.89
FULL,7021,2700,0.0993,6850.699005,12,135.40,11.89
FULL,7021,2800,0.0995,7009.133675,12,135.49,11.89
FULL,7021,2900,0.0996,7173.768260,12,135.57,11.89
FULL,7021,3000,0.0997,7344.684842,12,135.65,11.89
FULL,7021,3100,0.0998,7521.961058,12,135.73,11.89
FULL,7021,3200,0.0999,7705.669275,12,135.81,11.89
FULL,7021,3300,0.1001,7895.875706,12,135.89,11.89
FULL,7021,3400,0.1002,8092.639454,12,135.97,11.89
FULL,7021,3500,0.1003,8296.011485,12,136.05,11.89
FULL,7021,3600,0.1004,8506.033534,12,136.12,11.89
FULL,7021,3700,0.1005,8722.736922,12,136.20,11.89
FULL,7021,3800,0.1006,8946.141298,12,136.27,11.89
FULL,7021,3900,0.1007,9176.253295,12,136.34,11.89
FULL,7021,4000,0.1008,9413.065100,12,136.41,11.89
FULL,7021,4100,0.1008,9656.552931,12,136.48,11.89
FULL,7021,4200,0.1009,9906.675433,12,136.55,11.89
FULL,7021,4300,0.1010,10163.371982,12,136.62,11.89
FULL,7021,4400,0.1011,10426.560905,12,136.69,11.89
FULL,7021,4500,0.1012,10696.137616,12,136.76,11.89
FULL,7021,4600,0.1012,10971.972682,12,136.83,11.89
FULL,7021,4700,0.1013,11253.909823,12,136.89,11.89
FULL,7021,4800,0.1014,11541.763849,12,136.96,11.89
FULL,7021,4900,0.1015,11835.318569,12,137.02,11.89
FULL,7021,5000,0.1015,12134.324671,12,137.09,11.89
FULL,7021,5100,0.1016,12438.497599,12,137.15,11.89
FULL,7021,5200,0.1017,12747.515464,12,137.21,11.89
FULL,7021,5300,0.1017,13061.017010,12,137.28,11.89
FULL,7021,5400,0.1018,13378.599664,12,137.34,11.89
FULL,7021,5500,0.1018,13699.817732,12,137.40,11.89
FULL,7021,5600,0.1019,14024.180760,12,137.46,11.89
FULL,7021,5700,0.1019,14351.152132,12,137.52,11.89
FULL,7021,5800,0.1020,14680.147944,12,137.58,11.89
FULL,7021,5900,0.1020,15010.536219,12,137.64,11.89
FULL,7021,6000,0.1021,15341.636528,12,137.70,11.89
FULL,7021,6100,0.1021,15672.720070,12,137.76,11.89
FULL,7021,6200,0.1022,16003.010290,12,137.81,11.89
FULL,7021,6300,0.1022,16331.684085,12,137.87,11.89
FULL,7021,6400,0.1022,16657.873667,12,137.93,11.89
FULL,7021,6500,0.1023,16980.669147,12,137.99,11.89
FULL,7021,6600,0.1023,17299.121872,12,138.04,11.89
FULL,7021,6700,0.1023,17612.248569,12,138.10,11.89
FULL,7021,6800,0.1024,17919.036324,12,138.15,11.89
FULL,7021,6900,0.1024,18218.448403,12,138.21,11.89
FULL,7021,7000,0.1024,18509.430910,12,138.26,11.89
FULL,7021,7100,0.1025,18790.920266,12,138.32,11.89
FULL,7021,7200,0.1025,19061.851448,12,138.37,11.89
FULL,7021,7300,0.1025,19321.166934,12,138.43,11.89
FULL,7021,7400,0.1026,19567.826246,12,138.48,11.89
FULL,7021,7500,0.1026,19800.815975,12,138.53,11.89
FULL,7021,7600,0.1026,20019.160153,12,138.59,11.89
FULL,7021,7700,0.1026,20221.930800,12,138.64,11.89
FULL,7021,7800,0.1026,20408.258466,12,138.69,11.89
FULL,7021,7900,0.1027,20577.342580,12,138.75,11.89
FULL,7021,8000,0.1027,20728.461391,12,138.80,11.89
FULL,7021,8100,0.1027,20860.981300,12,138.85,11.89
FULL,7021,8200,0.1027,20974.365383,12,138.90,11.89
FULL,7021,8300,0.1027,21068.180897,12,138.96,11.89
FULL,7021,8400,0.1027,21142.105611,12,139.01,11.89
FULL,7021,8500,0.1027,21195.932788,12,139.06,11.89
FULL,7021,8600,0.1027,21229.574714,12,139.11,11.89
FULL,7021,8700,0.1028,21243.064660,12,139.16,11.89
FULL,7021,8800,0.1028,21236.557238,12,139.22,11.89
FULL,7021,8900,0.1028,21210.327133,12,139.27,11.89
FULL,7021,9000,0.1028,21164.766226,12,139.32,11.89
FULL,7021,9100,0.1028,21100.379181,12,139.37,11.89
FULL,7021,9200,0.1028,21017.777595,12,139.42,11.89
FULL,7021,9300,0.1028,20917.672736,12,139.47,11.89
FULL,7021,9400,0.1028,20800.867071,12,139.53,11.89
FULL,7021,9500,0.1028,20668.246051,12,139.58,11.89
FULL,7021,9600,0.1028,20520.766799,12,139.63,11.89
FULL,7021,9700,0.1028,20359.447953,12,139.68,11.89
FULL,7021,9800,0.1028,20185.358701,12,139.73,11.89
FULL,7021,9900,0.1027,19999.607663,12,139.78,11.89
FREE,7021,0,0.0970,0.000000,12,1000.00,12.69
FREE,7021,100,0.1213,N/A,12,1000.00,12.69
FREE,7021,200,0.1213,N/A,12,1000.00,12.69
FREE,7021,300,0.1213,N/A,12,1000.00,12.69
FREE,7021,400,0.1213,N/A,12,1000.00,12.69
FREE,7021,500,0.1213,N/A,12,1000.00,12.69
FREE,7021,600,0.1213,N/A,12,1000.00,12.69
FREE,7021,700,0.1213,N/A,12,1000.00,12.69
FREE,7021,800,0.1213,N/A,12,1000.00,12.69
FREE,7021,900,0.1213,N/A,12,1000.00,12.69
FREE,7021,1000,0.1213,N/A,12,1000.00,12.69
FREE,7021,1100,0.1213,N/A,12,1000.00,12.69
FREE,7021,1200,0.1213,N/A,12,1000.00,12.69
FREE,7021,1300,0.1213,N/A,12,1000.00,12.69
FREE,7021,1400,0.1213,N/A,12,1000.00,12.69
FREE,7021,1500,0.1213,N/A,12,1000.00,12.69
FREE,7021,1600,0.1213,N/A,12,1000.00,12.69
FREE,7021,1700,0.1213,N/A,12,1000.00,12.69
FREE,7021,1800,0.1213,N/A,12,1000.00,12.69
FREE,7021,1900,0.1213,N/A,12,1000.00,12.69
FREE,7021,2000,0.1213,N/A,12,1000.00,12.69
FREE,7021,2100,0.1213,N/A,12,1000.00,12.69
FREE,7021,2200,0.1213,N/A,12,1000.00,12.69
FREE,7021,2300,0.1213,N/A,12,1000.00,12.69
FREE,7021,2400,0.1213,N/A,12,1000.00,12.69
FREE,7021,2500,0.1213,N/A,12,1000.00,12.69
FREE,7021,2600,0.1213,N/A,12,1000.00,12.69
FREE,7021,2700,0.1213,N/A,12,1000.00,12.69
FREE,7021,2800,0.1213,N/A,12,1000.00,12.69
FREE,7021,2900,0.1213,N/A,12,1000.00,12.69
FREE,7021,3000,0.1213,N/A,12,1000.00,12.69
FREE,7021,3100,0.1213,N/A,12,1000.00,12.69
FREE,7021,3200,0.1213,N/A,12,1000.00,12.69
FREE,7021,3300,0.1213,N/A,12,1000.00,12.69
FREE,7021,3400,0.1213,N/A,12,1000.00,12.69
FREE,7021,3500,0.1213,N/A,12,1000.00,12.69
FREE,7021,3600,0.1213,N/A,12,1000.00,12.69
FREE,7021,3700,0.1213,N/A,12,1000.00,12.69
FREE,7021,3800,0.1213,N/A,12,1000.00,12.69
FREE,7021,3900,0.1213,N/A,12,1000.00,12.69
FREE,7021,4000,0.1213,N/A,12,1000.00,12.69
FREE,7021,4100,0.1213,N/A,12,1000.00,12.69
FREE,7021,4200,0.1213,N/A,12,1000.00,12.69
FREE,7021,4300,0.1213,N/A,12,1000.00,12.69
FREE,7021,4400,0.1213,N/A,12,1000.00,12.69
FREE,7021,4500,0.1213,N/A,12,1000.00,12.69
FREE,7021,4600,0.1213,N/A,12,1000.00,12.69
FREE,7021,4700,0.1213,N/A,12,1000.00,12.69
FREE,7021,4800,0.1213,N/A,12,1000.00,12.69
FREE,7021,4900,0.1213,N/A,12,1000.00,12.69
FREE,7021,5000,0.1213,N/A,12,1000.00,12.69
FREE,7021,5100,0.1213,N/A,12,1000.00,12.69
FREE,7021,5200,0.1213,N/A,12,1000.00,12.69
FREE,7021,5300,0.1213,N/A,12,1000.00,12.69
FREE,7021,5400,0.1213,N/A,12,1000.00,12.69
FREE,7021,5500,0.1213,N/A,12,1000.00,12.69
FREE,7021,5600,0.1213,N/A,12,1000.00,12.69
FREE,7021,5700,0.1213,N/A,12,1000.00,12.69
FREE,7021,5800,0.1213,N/A,12,1000.00,12.69
FREE,7021,5900,0.1213,N/A,12,1000.00,12.69
FREE,7021,6000,0.1213,N/A,12,1000.00,12.69
FREE,7021,6100,0.1213,N/A,12,1000.00,12.69
FREE,7021,6200,0.1213,N/A,12,1000.00,12.69
FREE,7021,6300,0.1213,N/A,12,1000.00,12.69
FREE,7021,6400,0.1213,N/A,12,1000.00,12.69
FREE,7021,6500,0.1213,N/A,12,1000.00,12.69
FREE,7021,6600,0.1213,N/A,12,1000.00,12.69
FREE,7021,6700,0.1213,N/A,12,1000.00,12.69
FREE,7021,6800,0.1213,N/A,12,1000.00,12.69
FREE,7021,6900,0.1213,N/A,12,1000.00,12.69
FREE,7021,7000,0.1213,N/A,12,1000.00,12.69
FREE,7021,7100,0.1213,N/A,12,1000.00,12.69
FREE,7021,7200,0.1213,N/A,12,1000.00,12.69
FREE,7021,7300,0.1213,N/A,12,1000.00,12.69
FREE,7021,7400,0.1213,N/A,12,1000.00,12.69
FREE,7021,7500,0.1213,N/A,12,1000.00,12.69
FREE,7021,7600,0.1213,N/A,12,1000.00,12.69
FREE,7021,7700,0.1213,N/A,12,1000.00,12.69
FREE,7021,7800,0.1213,N/A,12,1000.00,12.69
FREE,7021,7900,0.1213,N/A,12,1000.00,12.69
FREE,7021,8000,0.1213,N/A,12,1000.00,12.69
FREE,7021,8100,0.1213,N/A,12,1000.00,12.69
FREE,7021,8200,0.1213,N/A,12,1000.00,12.69
FREE,7021,8300,0.1213,N/A,12,1000.00,12.69
FREE,7021,8400,0.1213,N/A,12,1000.00,12.69
FREE,7021,8500,0.1213,N/A,12,1000.00,12.69
FREE,7021,8600,0.1213,N/A,12,1000.00,12.69
FREE,7021,8700,0.1213,N/A,12,1000.00,12.69
FREE,7021,8800,0.1213,N/A,12,1000.00,12.69
FREE,7021,8900,0.1213,N/A,12,1000.00,12.69
FREE,7021,9000,0.1213,N/A,12,1000.00,12.69
FREE,7021,9100,0.1213,N/A,12,1000.00,12.69
FREE,7021,9200,0.1213,N/A,12,1000.00,12.69
FREE,7021,9300,0.1213,N/A,12,1000.00,12.69
FREE,7021,9400,0.1213,N/A,12,1000.00,12.69
FREE,7021,9500,0.1213,N/A,12,1000.00,12.69
FREE,7021,9600,0.1213,N/A,12,1000.00,12.69
FREE,7021,9700,0.1213,N/A,12,1000.00,12.69
FREE,7021,9800,0.1213,N/A,12,1000.00,12.69
FREE,7021,9900,0.1213,N/A,12,1000.00,12.69
ENERGY_ONLY,7021,0,0.0944,0.104746,12,199.86,12.69
ENERGY_ONLY,7021,100,0.1166,868.861764,12,186.04,12.69
ENERGY_ONLY,7021,200,0.1152,865.469753,12,172.22,12.69
ENERGY_ONLY,7021,300,0.1138,836.220355,12,158.41,12.69
ENERGY_ONLY,7021,400,0.1123,750.761973,12,144.61,12.69
ENERGY_ONLY,7021,500,0.1105,598.716859,12,130.83,12.69
ENERGY_ONLY,7021,600,0.1082,420.162812,12,117.07,12.69
ENERGY_ONLY,7021,700,0.1049,272.817414,12,103.33,12.69
ENERGY_ONLY,7021,800,0.1000,180.503040,12,89.63,12.69
ENERGY_ONLY,7021,900,0.0933,134.154215,12,75.99,12.69
ENERGY_ONLY,7021,1000,0.0881,1045.170647,12,65.28,12.69
ENERGY_ONLY,7021,1100,0.0874,912.831231,12,60.17,12.69
ENERGY_ONLY,7021,1200,0.0866,773.702135,12,55.07,12.69
ENERGY_ONLY,7021,1300,0.0857,639.003843,12,49.97,12.69
ENERGY_ONLY,7021,1400,0.0846,517.384015,12,44.88,12.69
ENERGY_ONLY,7021,1500,0.0832,413.624921,12,39.81,12.69
ENERGY_ONLY,7021,1600,0.0816,328.944193,12,34.74,12.69
ENERGY_ONLY,7021,1700,0.0796,262.102262,12,29.70,12.69
ENERGY_ONLY,7021,1800,0.0772,210.582940,12,24.68,12.69
ENERGY_ONLY,7021,1900,0.0743,171.493379,12,19.68,12.69
ENERGY_ONLY,7021,2000,0.0711,142.102852,12,14.71,12.69
ENERGY_ONLY,7021,2100,0.0675,120.091243,12,9.78,12.69
ENERGY_ONLY,7021,2200,0.0637,103.610718,12,4.88,12.69
ENERGY_ONLY,7021,2300,0.0600,518.530379,12,0.38,12.69
ENERGY_ONLY,7021,2400,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,2500,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,2600,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,2700,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,2800,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,2900,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,3000,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,3100,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,3200,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,3300,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,3400,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,3500,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,3600,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,3700,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,3800,0.0598,N/A,12,0.07,12.69
ENERGY_ONLY,7021,3900,0.0598,N/A,12,0.07,12.69
